airport,start,finish,capacity,type,misuse_penalty
SXB,2006-01-07T14:00,2006-01-07T15:00,2,t,0
SXB,2006-01-07T15:00,2006-01-07T16:00,2,t,0
SXB,2006-01-07T14:00,2006-01-07T15:00,2,l,0
SXB,2006-01-07T15:00,2006-01-07T16:00,2,l,0
SXB,2006-01-07T16:00,2006-01-07T17:00,1,t,0
SXB,2006-01-07T17:00,2006-01-07T18:00,1,t,0
SXB,2006-01-07T16:00,2006-01-07T17:00,1,l,6000
SXB,2006-01-07T17:00,2006-01-07T18:00,1,l,0
SXB,2006-01-07T18:00,2006-01-07T19:00,1,t,0
SXB,2006-01-07T19:00,2006-01-07T20:00,1,t,0
SXB,2006-01-07T20:00,2006-01-07T21:00,1,t,0
SXB,2006-01-07T21:00,2006-01-07T22:00,1,t,0
SXB,2006-01-07T18:00,2006-01-07T19:00,2,l,0
SXB,2006-01-07T19:00,2006-01-07T20:00,2,l,0
SXB,2006-01-07T20:00,2006-01-07T21:00,2,l,0
SXB,2006-01-07T21:00,2006-01-07T22:00,2,l,0
SXB,2006-01-07T22:00,2006-01-07T23:00,1,t,0
SXB,2006-01-07T23:00,2006-01-08T00:00,1,t,0
SXB,2006-01-07T22:00,2006-01-07T23:00,1,l,0
SXB,2006-01-07T23:00,2006-01-08T00:00,1,l,0
TLN,2006-01-07T05:00,2006-01-07T06:00,1,t,3000
TLN,2006-01-07T06:00,2006-01-07T07:00,1,t,0
TLN,2006-01-07T07:00,2006-01-07T08:00,1,t,0
TLN,2006-01-07T08:00,2006-01-07T09:00,1,t,5000
TLN,2006-01-07T09:00,2006-01-07T10:00,1,t,0
TLN,2006-01-07T10:00,2006-01-07T11:00,1,t,0
TLN,2006-01-07T11:00,2006-01-07T12:00,1,t,0
TLN,2006-01-07T12:00,2006-01-07T13:00,1,t,0
TLN,2006-01-07T13:00,2006-01-07T14:00,1,t,5000
TLN,2006-01-07T14:00,2006-01-07T15:00,1,t,0
TLN,2006-01-07T15:00,2006-01-07T16:00,1,t,0
TLN,2006-01-07T16:00,2006-01-07T17:00,1,t,0
TLN,2006-01-07T17:00,2006-01-07T18:00,1,t,0
TLN,2006-01-07T18:00,2006-01-07T19:00,1,t,0
TLN,2006-01-07T19:00,2006-01-07T20:00,1,t,0
TLN,2006-01-07T20:00,2006-01-07T21:00,1,t,0
TLN,2006-01-07T21:00,2006-01-07T22:00,1,t,0
TLN,2006-01-07T22:00,2006-01-07T23:00,1,t,0
TLN,2006-01-07T23:00,2006-01-08T00:00,1,t,0
TLN,2006-01-07T05:00,2006-01-07T06:00,1,l,0
TLN,2006-01-07T06:00,2006-01-07T07:00,1,l,7000
TLN,2006-01-07T07:00,2006-01-07T08:00,1,l,0
TLN,2006-01-07T08:00,2006-01-07T09:00,1,l,0
TLN,2006-01-07T09:00,2006-01-07T10:00,1,l,0
TLN,2006-01-07T10:00,2006-01-07T11:00,1,l,0
TLN,2006-01-07T11:00,2006-01-07T12:00,1,l,0
TLN,2006-01-07T12:00,2006-01-07T13:00,1,l,0
TLN,2006-01-07T13:00,2006-01-07T14:00,1,l,0
TLN,2006-01-07T14:00,2006-01-07T15:00,1,l,1000
TLN,2006-01-07T15:00,2006-01-07T16:00,1,l,0
TLN,2006-01-07T16:00,2006-01-07T17:00,1,l,0
TLN,2006-01-07T17:00,2006-01-07T18:00,1,l,0
TLN,2006-01-07T18:00,2006-01-07T19:00,1,l,0
TLN,2006-01-07T19:00,2006-01-07T20:00,1,l,0
TLN,2006-01-07T20:00,2006-01-07T21:00,1,l,0
TLN,2006-01-07T21:00,2006-01-07T22:00,1,l,0
TLN,2006-01-07T22:00,2006-01-07T23:00,1,l,0
TLN,2006-01-07T23:00,2006-01-08T00:00,1,l,0
TLS,2006-01-07T00:00,2006-01-07T01:00,1,t,0
TLS,2006-01-07T01:00,2006-01-07T02:00,1,t,0
TLS,2006-01-07T02:00,2006-01-07T03:00,1,t,0
TLS,2006-01-07T03:00,2006-01-07T04:00,1,t,0
TLS,2006-01-07T04:00,2006-01-07T05:00,1,t,0
TLS,2006-01-07T00:00,2006-01-07T01:00,1,l,0
TLS,2006-01-07T01:00,2006-01-07T02:00,1,l,0
TLS,2006-01-07T02:00,2006-01-07T03:00,1,l,0
TLS,2006-01-07T03:00,2006-01-07T04:00,1,l,0
TLS,2006-01-07T04:00,2006-01-07T05:00,1,l,0
TLS,2006-01-07T05:00,2006-01-07T06:00,3,t,0
TLS,2006-01-07T06:00,2006-01-07T07:00,3,t,0
TLS,2006-01-07T05:00,2006-01-07T06:00,1,l,5000
TLS,2006-01-07T06:00,2006-01-07T07:00,1,l,0
TLS,2006-01-07T07:00,2006-01-07T08:00,6,t,0
TLS,2006-01-07T08:00,2006-01-07T09:00,6,t,0
TLS,2006-01-07T07:00,2006-01-07T08:00,4,l,0
TLS,2006-01-07T08:00,2006-01-07T09:00,4,l,0
TLS,2006-01-07T09:00,2006-01-07T10:00,4,t,0
TLS,2006-01-07T10:00,2006-01-07T11:00,4,t,0
TLS,2006-01-07T11:00,2006-01-07T12:00,4,t,0
TLS,2006-01-07T09:00,2006-01-07T10:00,4,l,0
TLS,2006-01-07T10:00,2006-01-07T11:00,4,l,0
TLS,2006-01-07T11:00,2006-01-07T12:00,4,l,0
TLS,2006-01-07T12:00,2006-01-07T13:00,6,t,0
TLS,2006-01-07T13:00,2006-01-07T14:00,6,t,0
TLS,2006-01-07T12:00,2006-01-07T13:00,2,l,0
TLS,2006-01-07T13:00,2006-01-07T14:00,2,l,0
TLS,2006-01-07T14:00,2006-01-07T15:00,4,t,0
TLS,2006-01-07T15:00,2006-01-07T16:00,4,t,0
TLS,2006-01-07T14:00,2006-01-07T15:00,2,l,0
TLS,2006-01-07T15:00,2006-01-07T16:00,2,l,0
TLS,2006-01-07T16:00,2006-01-07T17:00,4,t,0
TLS,2006-01-07T17:00,2006-01-07T18:00,4,t,1000
TLS,2006-01-07T16:00,2006-01-07T17:00,6,l,0
TLS,2006-01-07T17:00,2006-01-07T18:00,6,l,7000
TLS,2006-01-07T18:00,2006-01-07T19:00,2,t,0
TLS,2006-01-07T19:00,2006-01-07T20:00,2,t,0
TLS,2006-01-07T18:00,2006-01-07T19:00,3,l,4000
TLS,2006-01-07T19:00,2006-01-07T20:00,2,l,0
TLS,2006-01-07T20:00,2006-01-07T21:00,1,t,0
TLS,2006-01-07T21:00,2006-01-07T22:00,1,t,0
TLS,2006-01-07T22:00,2006-01-07T23:00,1,t,0
TLS,2006-01-07T23:00,2006-01-08T00:00,1,t,0
TLS,2006-01-07T20:00,2006-01-07T21:00,2,l,0
TLS,2006-01-07T21:00,2006-01-07T22:00,4,l,0
TLS,2006-01-07T22:00,2006-01-07T23:00,3,l,0
TLS,2006-01-07T23:00,2006-01-08T00:00,3,l,0
UIP,2006-01-07T05:00,2006-01-07T06:00,1,t,0
UIP,2006-01-07T06:00,2006-01-07T07:00,1,t,0
UIP,2006-01-07T07:00,2006-01-07T08:00,1,t,0
UIP,2006-01-07T08:00,2006-01-07T09:00,1,t,6000
UIP,2006-01-07T09:00,2006-01-07T10:00,1,t,0
UIP,2006-01-07T10:00,2006-01-07T11:00,1,t,0
UIP,2006-01-07T11:00,2006-01-07T12:00,1,t,0
UIP,2006-01-07T12:00,2006-01-07T13:00,1,t,0
UIP,2006-01-07T13:00,2006-01-07T14:00,1,t,0
UIP,2006-01-07T14:00,2006-01-07T15:00,1,t,0
UIP,2006-01-07T15:00,2006-01-07T16:00,1,t,0
UIP,2006-01-07T16:00,2006-01-07T17:00,1,t,7000
UIP,2006-01-07T17:00,2006-01-07T18:00,1,t,0
UIP,2006-01-07T18:00,2006-01-07T19:00,1,t,0
UIP,2006-01-07T19:00,2006-01-07T20:00,1,t,0
UIP,2006-01-07T20:00,2006-01-07T21:00,1,t,0
UIP,2006-01-07T05:00,2006-01-07T06:00,1,l,0
UIP,2006-01-07T06:00,2006-01-07T07:00,1,l,0
UIP,2006-01-07T07:00,2006-01-07T08:00,1,l,0
UIP,2006-01-07T08:00,2006-01-07T09:00,1,l,0
UIP,2006-01-07T09:00,2006-01-07T10:00,1,l,0
UIP,2006-01-07T10:00,2006-01-07T11:00,1,l,0
UIP,2006-01-07T11:00,2006-01-07T12:00,1,l,0
UIP,2006-01-07T12:00,2006-01-07T13:00,1,l,0
UIP,2006-01-07T13:00,2006-01-07T14:00,1,l,0
UIP,2006-01-07T14:00,2006-01-07T15:00,2,l,0
UIP,2006-01-07T15:00,2006-01-07T16:00,1,l,0
UIP,2006-01-07T16:00,2006-01-07T17:00,1,l,0
UIP,2006-01-07T17:00,2006-01-07T18:00,1,l,0
UIP,2006-01-07T18:00,2006-01-07T19:00,1,l,0
UIP,2006-01-07T19:00,2006-01-07T20:00,1,l,0
UIP,2006-01-07T20:00,2006-01-07T21:00,1,l,8000
URO,2006-01-07T05:00,2006-01-07T06:00,1,t,0
URO,2006-01-07T06:00,2006-01-07T07:00,1,t,0
URO,2006-01-07T07:00,2006-01-07T08:00,1,t,0
URO,2006-01-07T08:00,2006-01-07T09:00,1,t,0
URO,2006-01-07T09:00,2006-01-07T10:00,1,t,4000
URO,2006-01-07T10:00,2006-01-07T11:00,1,t,0
URO,2006-01-07T11:00,2006-01-07T12:00,1,t,0
URO,2006-01-07T12:00,2006-01-07T13:00,1,t,0
URO,2006-01-07T13:00,2006-01-07T14:00,1,t,0
URO,2006-01-07T14:00,2006-01-07T15:00,1,t,0
URO,2006-01-07T15:00,2006-01-07T16:00,1,t,0
URO,2006-01-07T16:00,2006-01-07T17:00,1,t,0
URO,2006-01-07T17:00,2006-01-07T18:00,1,t,0
URO,2006-01-07T18:00,2006-01-07T19:00,1,t,0
URO,2006-01-07T19:00,2006-01-07T20:00,1,t,0
URO,2006-01-07T20:00,2006-01-07T21:00,1,t,0
URO,2006-01-07T21:00,2006-01-07T22:00,1,t,0
URO,2006-01-07T22:00,2006-01-07T23:00,1,t,5000
URO,2006-01-07T23:00,2006-01-08T00:00,1,t,0
URO,2006-01-07T05:00,2006-01-07T06:00,1,l,0
URO,2006-01-07T06:00,2006-01-07T07:00,1,l,0
URO,2006-01-07T07:00,2006-01-07T08:00,1,l,0
URO,2006-01-07T08:00,2006-01-07T09:00,1,l,6000
URO,2006-01-07T09:00,2006-01-07T10:00,1,l,0
URO,2006-01-07T10:00,2006-01-07T11:00,1,l,0
URO,2006-01-07T11:00,2006-01-07T12:00,1,l,0
URO,2006-01-07T12:00,2006-01-07T13:00,1,l,0
URO,2006-01-07T13:00,2006-01-07T14:00,1,l,0
URO,2006-01-07T14:00,2006-01-07T15:00,1,l,0
URO,2006-01-07T15:00,2006-01-07T16:00,1,l,7000
URO,2006-01-07T16:00,2006-01-07T17:00,1,l,0
URO,2006-01-07T17:00,2006-01-07T18:00,1,l,0
URO,2006-01-07T18:00,2006-01-07T19:00,1,l,0
URO,2006-01-07T19:00,2006-01-07T20:00,1,l,5000
URO,2006-01-07T20:00,2006-01-07T21:00,1,l,4000
URO,2006-01-07T21:00,2006-01-07T22:00,1,l,0
URO,2006-01-07T22:00,2006-01-07T23:00,1,l,0
URO,2006-01-07T23:00,2006-01-08T00:00,1,l,0
